Date,Open,High,Low,Close,Volume
2025-01-02,95.8443336504773,96.52387356438156,94.99737325490987,95.80493927001953,6900500
2025-01-03,96.34660616375297,96.7602359032551,95.72615404078971,96.39584350585938,5454100
2025-01-06,96.86856630580483,97.68105381177253,96.77008411018903,97.43977355957031,5325300
2025-01-07,97.39053484533349,97.78447116634408,95.98221756947518,96.35645294189453,5058400
2025-01-08,95.89358047278941,96.12008877293361,95.11555834862594,95.78524780273438,4631600
2025-01-10,95.27312985626186,95.46025129178842,93.71709309720706,94.35723114013672,4797400
2025-01-13,93.72694741709826,94.44588182464295,93.48073813575859,94.39663696289062,6992500
2025-01-14,94.48526872959872,94.61329484082181,93.5496690263657,94.08148193359375,4194700
2025-01-15,95.45040694447438,96.00192081255476,95.24359206158569,95.62767791748047,4115700
2025-01-16,95.47010727675324,95.74586045215666,95.05154851955916,95.08602142333984,2943600
2025-01-17,96.31705579519127,96.3761436072396,95.42085057267371,95.91326904296875,3109100
2025-01-21,96.58297333118557,97.21818994961974,96.48449112470804,96.77993774414062,4817400
2025-01-22,97.99128830763195,98.29658539445428,97.59735197752248,97.74507904052734,5382400
2025-01-23,97.13448293043481,98.00114440917969,96.95229046670366,98.00114440917969,3721300
2025-01-24,98.17840545842444,98.92687618779541,98.09961669310849,98.88748931884766,3386700
2025-01-27,97.47917553524826,99.70490188167119,97.29205408940251,99.39960479736328,9407500
2025-01-28,99.47839234820371,100.24361115546661,99.1041494610917,99.88217163085938,5445400
2025-01-29,100.50262650382403,100.71928434879547,100.0495948372831,100.32535552978516,4797400
2025-01-30,100.83746551442583,101.5662428316777,99.72460234661483,100.42383575439453,5112700
2025-01-31,101.16246233255876,101.93555550474535,100.58140456963775,100.8276138305664,9101800
2025-02-03,99.58672636253598,101.50223414658045,99.57687588808217,101.04428100585938,7196700
2025-02-04,101.5071589548869,102.1088944792934,101.21170482126998,101.95033264160156,5543600
2025-02-05,100.71928298313678,100.9851931974449,100.01512809067845,100.96549224853516,6058900
2025-02-06,101.0541275144754,101.44806382635252,100.70943605922425,101.39881896972656,2892000
2025-02-07,101.93063002210623,102.26547099724054,101.04427521482417,101.1821517944336,3142800
2025-02-10,102.04881487175031,102.05865783209387,101.24124881467675,101.63517761230469,3042100
2025-02-11,101.10337129814401,101.93063078196754,101.03442549411527,101.80260467529297,2564500
2025-02-12,101.08366747424547,102.15714369433373,100.90639651651117,101.91093444824219,5391900
2025-02-13,101.90108436193943,103.14198107079686,101.77305074471076,103.0828857421875,2833500
2025-02-14,103.09273594604257,103.97909073576339,103.00409671021553,103.71318054199219,3425200
2025-02-18,103.66395205291445,103.73289034724002,102.53335651226473,103.23062133789062,3447900
2025-02-19,102.98440825199248,103.43743238557884,102.59047193600556,103.34880065917969,3469000
2025-02-20,103.10259249661935,103.12228593145836,102.19653670610727,102.86622619628906,2984900
2025-02-21,103.15182178585363,103.2404610199836,101.36926928055637,101.45790100097656,3639600
2025-02-24,102.08821505685196,102.3787401914143,101.1624657996452,101.6548843383789,5415600
2025-02-25,101.67457953615742,101.75336830701096,99.60642314037193,100.14808654785156,6021500
2025-02-26,100.02004728024912,101.0541291767225,99.73444363728304,99.97080993652344,5079500
