Date,Open,High,Low,Close,Volume
2025-01-02,41.51307293903199,41.96493016039807,41.37847810733166,41.657283782958984,34887000
2025-01-03,41.902439082055196,42.186052777324775,41.734195534404236,42.04664993286133,22120800
2025-01-06,42.23893379167894,42.57542091842287,41.748619787069636,41.854373931884766,22835200
2025-01-07,42.16201324544848,42.59464209792954,41.907243939941296,42.27257537841797,25035800
2025-01-08,42.01300327424951,42.335070033679784,41.86398440982616,42.31584167480469,28483800
2025-01-10,42.86383541660655,43.35895371941776,42.26296297777075,42.4888916015625,34075800
2025-01-13,42.68116944170573,43.63775729097251,42.68116944170573,43.38298797607422,48896200
2025-01-14,43.30607504058519,43.88772276708538,43.243585629546985,43.849266052246094,31173000
2025-01-15,44.11845528869736,44.613573568237726,43.93579139615294,44.498207092285156,34657800
2025-01-16,44.349196205929005,44.86354289254596,44.29631913527763,44.82027816772461,25230600
2025-01-17,44.8202787029715,45.32501304978601,44.66165115655754,45.1663818359375,23899600
2025-01-21,45.051016362937176,45.18561121380578,44.70010521537149,44.93564987182617,49302000
2025-01-22,44.79624367219992,44.84912074072986,44.08961709042198,44.11845779418945,35880200
2025-01-23,44.45494533074855,44.61838086345768,44.00789611769217,44.32034683227539,29359200
2025-01-24,44.38283863819322,44.56550252259633,43.83964765606797,43.89252471923828,29156800
2025-01-27,43.743513705975836,43.82042713879438,43.133028919574535,43.43586730957031,31993400
2025-01-28,43.565652093038096,43.719475284002215,42.80615215058447,43.022464752197266,37401800
2025-01-29,42.916714299580136,43.33973086156801,42.85422488357487,43.11860656738281,20681800
2025-01-30,43.382990364589595,43.56565426690098,43.07053596088684,43.33972930908203,39092600
2025-01-31,43.219562613583044,43.31570075477991,42.02742985859286,42.12837600708008,44537400
2025-02-03,42.12356025384097,42.56580515735476,41.73900409233313,42.39275360107422,39816400
2025-02-04,42.1956687921647,43.37338106301095,42.12356336049092,43.282047271728516,40279800
2025-02-05,43.26762461516255,43.43586816848712,43.027275634003345,43.37337875366211,21772000
2025-02-06,43.570461157919915,43.676215291921324,42.344679939171584,42.575416564941406,41309600
2025-02-07,42.73404925940097,42.95997788676617,42.512928638504114,42.57061004638672,22568400
2025-02-10,42.950361331893276,43.58007814366298,42.950361331893276,43.507972717285156,25871400
2025-02-11,43.71467190758376,44.152105126622466,43.43586622175051,43.85887908935547,26226800
2025-02-12,43.49835638437163,43.796390433070755,42.72443239297581,42.80134582519531,38798800
2025-02-13,42.734048916120166,43.21955487736016,42.45524322214597,43.1234130859375,31550400
2025-02-14,43.28685448148254,43.90214730789203,43.28685448148254,43.29646682739258,25885800
2025-02-18,43.50316220844307,44.17614003686714,43.2532009011374,43.88772201538086,29574800
2025-02-19,44.0703901338007,44.64722623210314,44.04635376827374,44.23382568359375,24531200
2025-02-20,44.142493093453,44.714521153161776,43.955021188620854,44.637611389160156,28332200
2025-02-21,44.36842309434802,44.488597584129636,43.68582920513828,43.70986557006836,31276600
2025-02-24,43.78677220855604,43.95501941617908,43.48874184234541,43.71947479248047,26295200
2025-02-25,43.70986056299131,43.91175280251291,42.73885241045843,43.089759826660156,26608600
2025-02-26,43.14263852427492,43.25800499873962,42.64752025112005,42.8446044921875,24305600
2025-02-27,43.14264150606852,43.604111103255796,42.77250569400512,43.07534408569336,30048000
2025-02-28,42.935942283065245,43.77716372565464,42.66675259501566,43.74351501464844,26627200
2025-03-03,43.91175253039896,44.16171749272486,41.825525400069225,42.21488952636719,49501800
2025-03-04,41.594792846281855,42.484083316437456,41.066025837062384,41.80630111694336,50677000
2025-03-05,41.20062404679321,41.41213233476068,40.39305128152194,41.19581604003906,56510800
2025-03-06,40.998730207574,41.575566303280226,40.67666344859526,41.320796966552734,47104200
2025-03-07,41.50826916845143,42.33026226087017,41.50826916845143,42.02742385864258,44849200
2025-03-10,42.25815650021626,42.92151831884328,41.945702114347434,42.339874267578125,40045400
2025-03-11,42.51292593410822,42.6955898265072,41.777458690915665,42.00338363647461,30230200
2025-03-12,42.032231717232065,42.585031449400695,41.87360050677097,42.1956672668457,32240400
2025-03-13,42.04664847561838,42.652328893604604,41.652476320168276,41.90724563598633,30742000
2025-03-14,42.13797706989371,43.20512326129077,41.945697188291405,43.14744186401367,32023200
2025-03-17,43.113799583713245,44.03673875200107,43.113799583713245,43.83484649658203,29761600
2025-03-18,44.07999964143521,44.180949436201175,43.56084865336264,43.90694808959961,30806600
2025-03-19,43.96463431795918,44.82027608705567,43.95502197257539,44.623191833496094,31742600
2025-03-20,44.37803618451776,44.93564758682964,44.190564270707426,44.78662872314453,33163600
2025-03-21,44.63760988739993,44.74336401834922,44.19536867382487,44.47417068481445,36975600
2025-03-24,44.675703343247946,45.247350956359675,44.60303555337054,44.98090362548828,23824600
2025-03-25,45.17952991999972,45.557398002560234,45.02934883115938,45.16499710083008,22292000
2025-03-26,45.58646899150685,45.93527147666796,45.32002531803612,45.43144607543945,25564600
2025-03-27,45.29579706796963,45.46535278837485,44.81135004050471,44.990596771240234,19147800
2025-03-28,44.96637699418549,45.135932729872444,44.55459772293493,44.777442932128906,22248800
2025-03-31,44.68055362378646,45.538023287084535,44.61757314101039,45.271575927734375,28813800
2025-04-01,45.29579757122283,45.58161954650472,44.80650503315654,45.538021087646484,27121200
2025-04-02,45.15046581289521,45.63975839246633,45.043890561299975,45.60100173950195,33960600
2025-04-03,43.43068165652927,43.7649476299268,42.00640605219172,42.020938873291016,75657800
2025-04-04,40.52399400497864,40.979371690953805,38.15504837036133,38.15504837036133,100752000
2025-04-07,36.919709441557785,39.521191445046874,36.32384163653701,37.907981872558594,113906800
2025-04-08,39.0754987796306,39.278965642920355,36.44010578298715,37.031131744384766,90538400
2025-04-09,36.309301412992184,40.31083469448734,36.086456235035044,39.89905548095703,118962400
2025-04-10,38.862335531880326,38.862335531880326,36.56605798763781,37.292728424072266,79046600
2025-04-11,37.46713084623012,38.5038508719725,36.73077300024845,38.21802520751953,41916800
2025-04-14,39.12394475834739,39.12394475834739,37.970958414901276,38.35367202758789,32748200
2025-04-15,38.31975999024943,39.0076738975851,38.27616153090056,38.29553985595703,22167000
2025-04-16,38.53291444444996,39.264430442143976,38.43602282778077,38.61042404174805,27331400
2025-04-17,38.92531849010569,40.09283761756581,38.90594016519758,39.4824333190918,47908800
2025-04-21,38.85749139335051,38.95438300590326,38.024242005582316,38.450557708740234,31012000
