Date,Open,High,Low,Close,Volume
2025-01-02,111.03435563488802,111.37075978642302,108.83286508796877,109.53041076660156,9166400
2025-01-03,110.14387057470333,111.81601763441839,109.5897895579499,111.74675750732422,6501000
2025-01-06,112.9538632289691,113.037964268336,111.57854212105293,112.18704986572266,6785400
2025-01-07,112.09306260397564,112.42452233603149,109.61453129776146,110.01525115966797,5554000
2025-01-08,109.97566684011979,110.76226560364817,109.42157828287763,110.32691192626953,5309200
2025-01-10,109.90640390794395,110.09439136027704,108.64981766169775,109.24348449707031,6869400
2025-01-13,108.41235931609437,109.87672598733467,107.99679855557032,109.86188507080078,5422000
2025-01-14,110.96509692297123,111.54391528431898,109.23853075024903,109.6491470336914,6762200
2025-01-15,112.1771543623769,112.5333514431968,111.40044453234846,112.4393539428711,6197400
2025-01-16,112.24641707752887,112.24641707752887,111.3856061875457,111.83085632324219,4851800
2025-01-17,113.30511900770813,114.11151073898604,113.12207599583787,113.39911651611328,3884600
2025-01-21,114.4231640595901,114.52705801683845,112.97859041076133,114.230224609375,6036600
2025-01-22,113.98782257795054,114.47264345092657,113.6068881176471,113.7998275756836,4948800
2025-01-23,113.63162889440493,114.48748779296875,113.32985101010841,114.48748779296875,3888800
2025-01-24,114.5122228862732,114.63095776501426,113.57226296313256,113.78993225097656,3543400
2025-01-27,112.08315942742188,114.48748600359303,112.07821497158164,114.43801879882812,7069800
2025-01-28,114.10655817560638,114.89316452963838,113.56237359881095,114.57654571533203,5211000
2025-01-29,114.67053575237092,115.02178840617478,113.87404048554224,114.25003051757812,6538000
2025-01-30,115.7687999696716,116.04584801615643,114.50232480946202,115.36808013916016,5386400
2025-01-31,115.51155867339101,116.67909194059051,114.63590683579443,114.85852813720703,5092600
2025-02-03,112.37008770482713,113.82950223636584,111.41528693512572,113.33973693847656,7460000
2025-02-04,113.4090084902965,114.78926658091298,113.39416757363948,114.67548370361328,3987000
2025-02-05,113.93834420032522,114.22033669475447,113.10722273023579,113.3743667602539,5902800
2025-02-06,113.69594590768561,114.12634759000807,113.12701642137307,113.82456970214844,6045800
2025-02-07,113.05280541185329,113.91360872756997,111.50928222209485,111.59833526611328,5536400
2025-02-10,112.04358668871424,112.58283435353322,111.52908395068575,111.97927856445312,5963800
2025-02-11,111.26687294646834,111.57853972123358,110.43574393325768,110.70783996582031,5538200
2025-02-12,109.88168043855363,111.26193864327253,109.58979898845294,110.68807220458984,7903000
2025-02-13,111.4053993452797,112.46409415418655,111.20750787939812,112.35031127929688,6484400
2025-02-14,113.15174907291542,113.250691029815,111.9149557397022,112.30083465576172,3425600
2025-02-18,112.27115112950669,112.41956783701029,111.27182001768885,111.9891586303711,7567200
2025-02-19,111.46971143015925,111.9842141273286,111.25203459908431,111.92485046386719,3996400
2025-02-20,111.61812665705233,111.61812665705233,110.10924477093567,110.96015167236328,4732400
2025-02-21,111.22236511229995,111.25699140356663,107.61092672473414,108.04132843017578,9043000
2025-02-24,108.5261357692452,108.68444893462028,107.18545606311586,107.63565063476562,5953400
2025-02-25,107.57627666855899,107.82363532153282,105.57762207399678,107.07166290283203,8006400
2025-02-26,107.79395929552908,108.39751504518877,106.40380479876433,106.6313705444336,6143600
2025-02-27,107.12608480628596,107.42291821684478,105.00869528740895,105.0927963256836,6799000
2025-02-28,105.13236878228962,106.90840959387923,104.71186361425391,106.83914947509766,7696400
2025-03-03,107.46249976728973,108.03142168119662,103.75211976671244,104.87017822265625,10983600
2025-03-04,103.08425135935174,104.81081762096973,101.65947053067153,103.01994323730469,13842600
2025-03-05,103.09414730404046,104.77618325885419,102.63900825213543,104.58819580078125,10128200
2025-03-06,103.03971800788717,103.78673840874046,101.48630599736975,101.9365005493164,9755400
2025-03-07,101.30820655031543,102.03544157416516,99.07703427879028,101.74850463867188,9798800
2025-03-10,100.39794162905571,100.5364618851012,97.25153893684526,98.11729431152344,14412600
2025-03-11,98.06286531704993,98.9038832302183,96.16809712307443,97.15753173828125,14379600
2025-03-12,98.8395702690326,98.93851977229033,96.52924128516472,97.72151184082031,8548200
2025-03-13,97.57309839612248,97.57309839612248,94.83236766686547,95.28256225585938,9992800
2025-03-14,96.74196832929894,97.41478415093631,95.90095043944895,97.3108901977539,6295600
2025-03-17,97.32079158559513,98.01834481700814,96.62323835418213,97.4642562866211,6053200
2025-03-18,96.55397545492988,96.55891991041369,95.33202310838648,95.72779846191406,8246200
2025-03-19,96.39567631423648,98.11729053655561,96.16315856150865,97.5632095336914,9831400
2025-03-20,96.84586765811949,98.57737841779915,96.76671861761288,97.33069610595703,8586400
2025-03-21,96.1680967937163,97.73634974759368,95.66843503231145,97.68193054199219,9794800
2025-03-24,99.0917909388977,101.43328467703665,99.0917909388977,101.34398651123047,8567600
2025-03-25,101.58706571437006,102.21212258285671,100.9768906115927,102.15259552001953,7421400
2025-03-26,101.93432364257322,102.15755770678409,100.23773415717858,100.81814575195312,6187000
2025-03-27,100.50064643122609,102.4055880434856,100.24764885711141,100.88262939453125,6736800
2025-03-28,100.30222530942424,100.46096667079921,97.4547288095935,97.7474136352539,9886600
2025-03-31,95.83751274003158,98.28814445456688,95.15292122977493,97.95577239990234,10221000
2025-04-01,97.831750285256,99.77637920329738,97.30094208190634,98.97769165039062,11097400
2025-04-02,97.19676792697514,101.44321109731642,97.1124353939651,100.85783386230469,9356000
2025-04-03,95.3860824154114,96.70068891538611,94.31951544898403,94.76598358154297,13795600
2025-04-04,91.58611694172642,93.93257643033448,90.13260887683793,90.67829132080078,25286000
2025-04-07,87.23550094643714,93.86807519276782,85.8712836062257,89.60675811767578,41234000
2025-04-08,92.98505706743722,93.49105981097357,86.29791368465875,87.47857666015625,17407400
2025-04-09,87.32976111328972,97.3059120805055,87.18590150542622,97.00330352783203,29318600
2025-04-10,94.66677248792256,94.72629955572874,90.18717896592112,93.2132568359375,16600400
2025-04-11,93.00985766641548,94.30462420418118,91.34798993085252,94.1161117553711,8266800
2025-04-14,95.52002140639506,96.02602415059597,93.12395871627265,94.38896179199219,7720600
2025-04-15,94.23518551118622,95.0239494328938,93.17853464691292,93.70933532714844,6676400
2025-04-16,92.80646856586955,93.53073973198012,90.22685904803627,91.3976058959961,8579600
2025-04-17,91.92840768064518,92.56835389505056,91.17933103907835,91.97305297851562,7623600
2025-04-21,90.64853104621245,90.7576690528419,88.28719727550471,89.51747131347656,9802000
2025-04-22,90.54435486765878,93.23806061089773,90.5344311666826,92.35008239746094,8564800
2025-04-23,95.68374152776533,96.71062135324769,94.19053855638892,94.41378021240234,8957400
2025-04-24,94.4038546273752,96.38817103543536,94.17069684386283,96.29391479492188,5341200
2025-04-25,96.28894611269922,98.0897079071674,96.05082271989828,98.02522277832031,5968800
2025-04-28,98.40720562766683,99.16620602183129,96.69573429905219,98.05995178222656,5562000
2025-04-29,97.31087129859758,98.88839909338934,97.1967676634529,98.75446319580078,5136600
2025-04-30,96.33855141972181,98.1293971194685,95.06363217855589,97.85655212402344,5881800
2025-05-01,98.3476745271545,99.68212842165474,98.18396752753819,98.39728546142578,7359000
2025-05-02,99.4390536490012,100.49570454967103,98.7891912419556,99.92520904541016,7457000
2025-05-05,99.12155728981608,99.4390475903096,98.5361876234173,98.86359405517578,4677000
2025-05-06,97.65812385486801,98.71973273831652,97.56882568807626,98.00041961669922,4811200
2025-05-07,98.20876767944462,99.20588381997919,97.85159016680664,98.76437377929688,5359400
2025-05-08,99.71685021754527,100.96201351630299,99.08186961935692,99.93016815185547,6464400
2025-05-09,100.18813524958892,101.16044601638156,99.92520637076804,100.41136932373047,5159600
2025-05-12,105.7541360458225,105.76405974703282,104.37007872484605,105.40192413330078,9569400
2025-05-13,106.04682178891382,107.24236655951933,105.69956796405816,106.7958984375,11431000
